"STD_YM","CTPV_CD","KDML_SP_CD","INDTY_CGR_NM","CTPV_NM","AVG_US_COUT"
"202012","44","1","중식","충청남도","94"
"202012","44","1","카페/패스트푸드","충청남도","138"
"202012","44","1","편의점","충청남도","116"
"202012","44","1","한식","충청남도","4384"
"202012","46","1","양식","전라남도","17"
"202012","46","1","중식","전라남도","74"
"202012","46","1","카페/패스트푸드","전라남도","526"
"202012","46","1","한식","전라남도","316"
"202012","48","1","분식","경상남도","45"
"202012","48","1","일식","경상남도","1"
"202012","48","1","중식","경상남도","28"
"202012","48","1","카페/패스트푸드","경상남도","20"
"202012","48","1","한식","경상남도","109"
"202012","50","1","카페/패스트푸드","제주특별자치도","3842"
"202012","50","1","편의점","제주특별자치도","626"
"202012","50","1","한식","제주특별자치도","4796"
"202101","11","1","동남아","서울특별시","185"
"202101","11","1","분식","서울특별시","500"
"202101","11","1","양식","서울특별시","180"
"202101","11","1","일식","서울특별시","350"
"202101","11","1","중식","서울특별시","610"
"202101","11","1","카페/패스트푸드","서울특별시","1585"
"202101","11","1","편의점","서울특별시","647"
"202101","11","1","한식","서울특별시","3276"
"202101","26","1","동남아","부산광역시","135"
"202101","26","1","분식","부산광역시","214"
"202101","26","1","양식","부산광역시","233"
"202101","26","1","일식","부산광역시","362"
"202101","26","1","중식","부산광역시","122"
"202101","26","1","카페/패스트푸드","부산광역시","687"
"202101","26","1","편의점","부산광역시","32"
"202101","26","1","한식","부산광역시","582"
"202101","27","1","분식","대구광역시","24"
"202101","27","1","양식","대구광역시","14"
"202101","27","1","일식","대구광역시","38"
"202101","27","1","중식","대구광역시","18"
"202101","27","1","카페/패스트푸드","대구광역시","176"
"202101","27","1","편의점","대구광역시","233"
"202101","27","1","한식","대구광역시","637"
"202101","28","1","동남아","인천광역시","11"
"202101","28","1","분식","인천광역시","5"
"202101","28","1","양식","인천광역시","25"
"202101","28","1","중식","인천광역시","17"
"202101","28","1","카페/패스트푸드","인천광역시","76"
"202101","28","1","편의점","인천광역시","48"
"202101","28","1","한식","인천광역시","511"
"202101","29","1","일식","광주광역시","60"
"202101","29","1","중식","광주광역시","45"
"202101","29","1","카페/패스트푸드","광주광역시","406"
"202101","29","1","편의점","광주광역시","26"
"202101","29","1","한식","광주광역시","1181"
"202101","30","1","분식","대전광역시","50"
"202101","30","1","양식","대전광역시","71"
"202101","30","1","일식","대전광역시","31"
"202101","30","1","중식","대전광역시","145"
"202101","30","1","카페/패스트푸드","대전광역시","484"
"202101","30","1","편의점","대전광역시","327"
"202101","30","1","한식","대전광역시","643"
"202101","41","1","동남아","경기도","94"
"202101","41","1","분식","경기도","211"
"202101","41","1","양식","경기도","183"
"202101","41","1","일식","경기도","380"
"202101","41","1","중식","경기도","1019"
"202101","41","1","카페/패스트푸드","경기도","923"
"202101","41","1","편의점","경기도","930"
"202101","41","1","한식","경기도","4333"
"202101","42","1","분식","강원도","2"
"202101","42","1","양식","강원도","12"
"202101","42","1","일식","강원도","41"
"202101","42","1","중식","강원도","119"
"202101","42","1","카페/패스트푸드","강원도","63"
"202101","42","1","한식","강원도","5793"
"202101","43","1","중식","충청북도","34"
"202101","43","1","카페/패스트푸드","충청북도","30"
"202101","43","1","편의점","충청북도","5"
"202101","43","1","한식","충청북도","286"
"202101","44","1","분식","충청남도","96"
"202101","44","1","양식","충청남도","8"
"202101","44","1","일식","충청남도","3"
"202101","44","1","중식","충청남도","105"
"202101","44","1","카페/패스트푸드","충청남도","145"
"202101","44","1","편의점","충청남도","130"
"202101","44","1","한식","충청남도","3513"
"202101","46","1","양식","전라남도","3"
"202101","46","1","중식","전라남도","81"
"202101","46","1","카페/패스트푸드","전라남도","443"
"202101","46","1","한식","전라남도","252"
"202101","47","1","중식","경상북도","11"
"202101","48","1","분식","경상남도","44"
"202101","48","1","일식","경상남도","3"
"202101","48","1","중식","경상남도","85"
"202101","48","1","카페/패스트푸드","경상남도","19"
"202101","48","1","한식","경상남도","137"
"202101","50","1","카페/패스트푸드","제주특별자치도","560"
"202101","50","1","편의점","제주특별자치도","66"
"202101","50","1","한식","제주특별자치도","731"
"202102","11","1","동남아","서울특별시","172"
"202102","11","1","분식","서울특별시","454"
"202102","11","1","양식","서울특별시","171"
"202102","11","1","일식","서울특별시","310"
"202102","11","1","중식","서울특별시","655"
"202102","11","1","카페/패스트푸드","서울특별시","1603"
"202102","11","1","편의점","서울특별시","561"
"202102","11","1","한식","서울특별시","3262"
"202102","26","1","동남아","부산광역시","96"
"202102","26","1","분식","부산광역시","151"
"202102","26","1","양식","부산광역시","186"
"202102","26","1","일식","부산광역시","266"
"202102","26","1","중식","부산광역시","161"
"202102","26","1","카페/패스트푸드","부산광역시","471"
"202102","26","1","편의점","부산광역시","60"
"202102","26","1","한식","부산광역시","548"
"202102","27","1","분식","대구광역시","5"
"202102","27","1","양식","대구광역시","7"
"202102","27","1","일식","대구광역시","40"
"202102","27","1","중식","대구광역시","15"
"202102","27","1","카페/패스트푸드","대구광역시","261"
"202102","27","1","편의점","대구광역시","211"
"202102","27","1","한식","대구광역시","653"
"202102","28","1","동남아","인천광역시","16"
"202102","28","1","분식","인천광역시","5"
"202102","28","1","양식","인천광역시","22"
"202102","28","1","중식","인천광역시","24"
"202102","28","1","카페/패스트푸드","인천광역시","89"
"202102","28","1","편의점","인천광역시","32"
"202102","28","1","한식","인천광역시","414"
"202102","29","1","일식","광주광역시","66"
"202102","29","1","중식","광주광역시","63"
"202102","29","1","카페/패스트푸드","광주광역시","409"
"202102","29","1","편의점","광주광역시","23"
"202102","29","1","한식","광주광역시","968"
"202102","30","1","분식","대전광역시","40"
"202102","30","1","양식","대전광역시","95"
"202102","30","1","일식","대전광역시","24"
"202102","30","1","중식","대전광역시","131"
"202102","30","1","카페/패스트푸드","대전광역시","426"
"202102","30","1","편의점","대전광역시","284"
"202102","30","1","한식","대전광역시","602"
"202102","41","1","동남아","경기도","155"
"202102","41","1","분식","경기도","290"
"202102","41","1","양식","경기도","200"
"202102","41","1","일식","경기도","440"
"202102","41","1","중식","경기도","1008"
"202102","41","1","카페/패스트푸드","경기도","1032"
"202102","41","1","편의점","경기도","603"
"202102","41","1","한식","경기도","3924"
"202102","42","1","양식","강원도","11"
"202102","42","1","일식","강원도","44"
"202102","42","1","중식","강원도","370"
"202102","42","1","카페/패스트푸드","강원도","102"
"202102","42","1","한식","강원도","4618"
"202102","43","1","중식","충청북도","124"
"202102","43","1","카페/패스트푸드","충청북도","36"
"202102","43","1","편의점","충청북도","1"
"202102","43","1","한식","충청북도","156"
"202102","44","1","분식","충청남도","44"
"202102","44","1","양식","충청남도","1"
"202102","44","1","일식","충청남도","2"
"202102","44","1","중식","충청남도","117"
"202102","44","1","카페/패스트푸드","충청남도","130"
"202102","44","1","편의점","충청남도","104"
"202102","44","1","한식","충청남도","3181"
"202102","46","1","분식","전라남도","7"
"202102","46","1","양식","전라남도","6"
"202102","46","1","중식","전라남도","30"
"202102","46","1","카페/패스트푸드","전라남도","109"
"202102","46","1","한식","전라남도","60"
"202102","47","1","중식","경상북도","12"
"202102","48","1","분식","경상남도","32"
"202102","48","1","일식","경상남도","1"
"202102","48","1","중식","경상남도","39"
"202102","48","1","카페/패스트푸드","경상남도","24"
"202102","48","1","한식","경상남도","85"
"202102","50","1","카페/패스트푸드","제주특별자치도","329"
"202102","50","1","한식","제주특별자치도","474"
"202103","11","1","동남아","서울특별시","233"
"202103","11","1","분식","서울특별시","640"
"202103","11","1","양식","서울특별시","236"
"202103","11","1","일식","서울특별시","389"
"202103","11","1","중식","서울특별시","796"
"202103","11","1","카페/패스트푸드","서울특별시","2072"
"202103","11","1","편의점","서울특별시","727"
"202103","11","1","한식","서울특별시","3752"
"202103","26","1","동남아","부산광역시","144"
"202103","26","1","분식","부산광역시","89"
"202103","26","1","양식","부산광역시","74"
"202103","26","1","일식","부산광역시","368"
"202103","26","1","중식","부산광역시","117"
"202103","26","1","카페/패스트푸드","부산광역시","610"
"202103","26","1","편의점","부산광역시","91"
"202103","26","1","한식","부산광역시","526"
"202103","27","1","분식","대구광역시","21"
"202103","27","1","양식","대구광역시","6"
"202103","27","1","일식","대구광역시","33"
"202103","27","1","중식","대구광역시","60"
"202103","27","1","카페/패스트푸드","대구광역시","274"
"202103","27","1","편의점","대구광역시","305"
"202103","27","1","한식","대구광역시","896"
"202103","28","1","동남아","인천광역시","23"
"202103","28","1","분식","인천광역시","14"
"202103","28","1","양식","인천광역시","22"
"202103","28","1","일식","인천광역시","5"
"202103","28","1","중식","인천광역시","58"
"202103","28","1","카페/패스트푸드","인천광역시","77"
"202103","28","1","편의점","인천광역시","42"
"202103","28","1","한식","인천광역시","593"
"202103","29","1","일식","광주광역시","77"
"202103","29","1","중식","광주광역시","96"
"202103","29","1","카페/패스트푸드","광주광역시","497"
"202103","29","1","편의점","광주광역시","32"
"202103","29","1","한식","광주광역시","1133"
"202103","30","1","분식","대전광역시","60"
"202103","30","1","양식","대전광역시","102"
"202103","30","1","일식","대전광역시","26"
"202103","30","1","중식","대전광역시","160"
"202103","30","1","카페/패스트푸드","대전광역시","310"
"202103","30","1","편의점","대전광역시","286"
"202103","30","1","한식","대전광역시","649"
"202103","31","1","중식","울산광역시","1"
"202103","31","1","카페/패스트푸드","울산광역시","1"
"202103","31","1","한식","울산광역시","15"
"202103","36","1","중식","세종특별자치시","32"
"202103","36","1","한식","세종특별자치시","55"
"202103","41","1","동남아","경기도","191"
"202103","41","1","분식","경기도","260"
"202103","41","1","양식","경기도","244"
"202103","41","1","일식","경기도","590"
"202103","41","1","중식","경기도","1031"
"202103","41","1","카페/패스트푸드","경기도","1042"
"202103","41","1","편의점","경기도","981"
"202103","41","1","한식","경기도","3818"
"202103","42","1","양식","강원도","29"
"202103","42","1","일식","강원도","67"
"202103","42","1","중식","강원도","268"
"202103","42","1","카페/패스트푸드","강원도","205"
"202103","42","1","한식","강원도","1452"
"202103","43","1","중식","충청북도","162"
"202103","43","1","카페/패스트푸드","충청북도","33"
"202103","43","1","편의점","충청북도","3"
"202103","43","1","한식","충청북도","57"
"202103","44","1","분식","충청남도","38"
"202103","44","1","양식","충청남도","2"
"202103","44","1","중식","충청남도","162"
"202103","44","1","카페/패스트푸드","충청남도","135"
"202103","44","1","편의점","충청남도","178"
"202103","44","1","한식","충청남도","3601"
"202103","46","1","분식","전라남도","2"
"202103","46","1","양식","전라남도","5"
"202103","46","1","중식","전라남도","35"
"202103","46","1","카페/패스트푸드","전라남도","96"
"202103","46","1","한식","전라남도","70"
"202103","47","1","중식","경상북도","9"
"202103","48","1","분식","경상남도","1"
"202103","48","1","일식","경상남도","1"
"202103","48","1","중식","경상남도","13"
"202103","48","1","카페/패스트푸드","경상남도","23"
"202103","48","1","한식","경상남도","136"
"202103","50","1","카페/패스트푸드","제주특별자치도","428"
"202103","50","1","한식","제주특별자치도","227"
"202104","11","1","동남아","서울특별시","202"
"202104","11","1","분식","서울특별시","550"
"202104","11","1","양식","서울특별시","235"
"202104","11","1","일식","서울특별시","414"
"202104","11","1","중식","서울특별시","828"
"202104","11","1","카페/패스트푸드","서울특별시","1969"
"202104","11","1","편의점","서울특별시","723"
"202104","11","1","한식","서울특별시","3567"
"202104","26","1","동남아","부산광역시","71"
"202104","26","1","분식","부산광역시","141"
"202104","26","1","양식","부산광역시","88"
"202104","26","1","일식","부산광역시","440"
"202104","26","1","중식","부산광역시","112"
"202104","26","1","카페/패스트푸드","부산광역시","509"
"202104","26","1","편의점","부산광역시","75"
"202104","26","1","한식","부산광역시","570"
"202104","27","1","분식","대구광역시","28"
"202104","27","1","양식","대구광역시","8"
"202104","27","1","일식","대구광역시","55"
"202104","27","1","중식","대구광역시","46"
"202104","27","1","카페/패스트푸드","대구광역시","312"
"202104","27","1","편의점","대구광역시","298"
"202104","27","1","한식","대구광역시","872"
"202104","28","1","동남아","인천광역시","22"
"202104","28","1","분식","인천광역시","8"
"202104","28","1","양식","인천광역시","24"
"202104","28","1","일식","인천광역시","19"
"202104","28","1","중식","인천광역시","81"
"202104","28","1","카페/패스트푸드","인천광역시","104"
"202104","28","1","편의점","인천광역시","42"
"202104","28","1","한식","인천광역시","1042"
"202104","29","1","일식","광주광역시","115"
"202104","29","1","중식","광주광역시","129"
"202104","29","1","카페/패스트푸드","광주광역시","442"
"202104","29","1","편의점","광주광역시","37"
"202104","29","1","한식","광주광역시","1120"
"202104","30","1","분식","대전광역시","59"
"202104","30","1","양식","대전광역시","77"
"202104","30","1","일식","대전광역시","32"
"202104","30","1","중식","대전광역시","126"
"202104","30","1","카페/패스트푸드","대전광역시","226"
"202104","30","1","편의점","대전광역시","280"
"202104","30","1","한식","대전광역시","680"
"202104","31","1","분식","울산광역시","8"
"202104","31","1","중식","울산광역시","1"
"202104","31","1","카페/패스트푸드","울산광역시","9"
"202104","31","1","한식","울산광역시","11"
"202104","36","1","중식","세종특별자치시","42"
"202104","36","1","한식","세종특별자치시","69"
"202104","41","1","동남아","경기도","168"
"202104","41","1","분식","경기도","252"
"202104","41","1","양식","경기도","191"
"202104","41","1","일식","경기도","584"
"202104","41","1","중식","경기도","830"
"202104","41","1","카페/패스트푸드","경기도","967"
"202104","41","1","편의점","경기도","812"
"202104","41","1","한식","경기도","3631"
"202104","42","1","분식","강원도","5"
"202104","42","1","양식","강원도","25"
"202104","42","1","일식","강원도","75"
"202104","42","1","중식","강원도","243"
"202104","42","1","카페/패스트푸드","강원도","99"
"202104","42","1","한식","강원도","815"
"202104","43","1","중식","충청북도","164"
"202104","43","1","카페/패스트푸드","충청북도","35"
"202104","43","1","편의점","충청북도","5"
"202104","43","1","한식","충청북도","1159"
"202104","44","1","분식","충청남도","32"
"202104","44","1","양식","충청남도","3"
"202104","44","1","일식","충청남도","2"
"202104","44","1","중식","충청남도","167"
"202104","44","1","카페/패스트푸드","충청남도","146"
"202104","44","1","편의점","충청남도","176"
"202104","44","1","한식","충청남도","2884"
"202104","46","1","분식","전라남도","1"
"202104","46","1","중식","전라남도","26"
"202104","46","1","카페/패스트푸드","전라남도","38"
"202104","46","1","한식","전라남도","34"
"202104","47","1","중식","경상북도","2"
"202104","48","1","분식","경상남도","7"
"202104","48","1","일식","경상남도","2"
"202104","48","1","중식","경상남도","31"
"202104","48","1","카페/패스트푸드","경상남도","8"
"202104","48","1","한식","경상남도","123"
"202104","50","1","카페/패스트푸드","제주특별자치도","352"
"202104","50","1","한식","제주특별자치도","181"
"202105","11","1","동남아","서울특별시","204"
"202105","11","1","분식","서울특별시","499"
"202105","11","1","양식","서울특별시","209"
"202105","11","1","일식","서울특별시","334"
"202105","11","1","중식","서울특별시","735"
"202105","11","1","카페/패스트푸드","서울특별시","1845"
"202105","11","1","편의점","서울특별시","694"
"202105","11","1","한식","서울특별시","3287"
"202105","26","1","동남아","부산광역시","112"
"202105","26","1","분식","부산광역시","145"
"202105","26","1","양식","부산광역시","94"
"202105","26","1","일식","부산광역시","379"
"202105","26","1","중식","부산광역시","102"
"202105","26","1","카페/패스트푸드","부산광역시","550"
"202105","26","1","편의점","부산광역시","84"
"202105","26","1","한식","부산광역시","540"
"202105","27","1","분식","대구광역시","7"
"202105","27","1","양식","대구광역시","7"
"202105","27","1","일식","대구광역시","43"
"202105","27","1","중식","대구광역시","39"
"202105","27","1","카페/패스트푸드","대구광역시","260"
"202105","27","1","편의점","대구광역시","297"
"202105","27","1","한식","대구광역시","823"
"202105","28","1","동남아","인천광역시","18"
"202105","28","1","분식","인천광역시","17"
"202105","28","1","양식","인천광역시","19"
"202105","28","1","일식","인천광역시","9"
"202105","28","1","중식","인천광역시","86"
"202105","28","1","카페/패스트푸드","인천광역시","95"
"202105","28","1","편의점","인천광역시","48"
"202105","28","1","한식","인천광역시","964"
"202105","29","1","일식","광주광역시","71"
"202105","29","1","중식","광주광역시","116"
"202105","29","1","카페/패스트푸드","광주광역시","359"
"202105","29","1","편의점","광주광역시","27"
"202105","29","1","한식","광주광역시","1114"
"202105","30","1","분식","대전광역시","48"
"202105","30","1","양식","대전광역시","134"
"202105","30","1","일식","대전광역시","40"
"202105","30","1","중식","대전광역시","167"
"202105","30","1","카페/패스트푸드","대전광역시","301"
"202105","30","1","편의점","대전광역시","243"
"202105","30","1","한식","대전광역시","653"
"202105","31","1","분식","울산광역시","4"
"202105","31","1","중식","울산광역시","1"
"202105","31","1","카페/패스트푸드","울산광역시","13"
"202105","31","1","한식","울산광역시","10"
"202105","36","1","중식","세종특별자치시","35"
"202105","36","1","한식","세종특별자치시","35"
"202105","41","1","동남아","경기도","115"
"202105","41","1","분식","경기도","204"
"202105","41","1","양식","경기도","154"
"202105","41","1","일식","경기도","462"
"202105","41","1","중식","경기도","834"
"202105","41","1","카페/패스트푸드","경기도","859"
"202105","41","1","편의점","경기도","724"
"202105","41","1","한식","경기도","3161"
"202105","42","1","분식","강원도","3"
"202105","42","1","양식","강원도","23"
"202105","42","1","일식","강원도","64"
"202105","42","1","중식","강원도","195"
"202105","42","1","카페/패스트푸드","강원도","92"
"202105","42","1","한식","강원도","708"
"202105","43","1","중식","충청북도","136"
"202105","43","1","카페/패스트푸드","충청북도","41"
"202105","43","1","편의점","충청북도","5"
"202105","43","1","한식","충청북도","1089"
"202105","44","1","분식","충청남도","43"
"202105","44","1","양식","충청남도","5"
"202105","44","1","일식","충청남도","2"
"202105","44","1","중식","충청남도","125"
"202105","44","1","카페/패스트푸드","충청남도","129"
"202105","44","1","편의점","충청남도","140"
"202105","44","1","한식","충청남도","2579"
"202105","46","1","분식","전라남도","7"
"202105","46","1","중식","전라남도","29"
"202105","46","1","카페/패스트푸드","전라남도","24"
"202105","46","1","한식","전라남도","56"
"202105","47","1","중식","경상북도","7"
"202105","48","1","분식","경상남도","26"
"202105","48","1","일식","경상남도","1"
"202105","48","1","중식","경상남도","59"
"202105","48","1","카페/패스트푸드","경상남도","27"
"202105","48","1","한식","경상남도","96"
"202105","50","1","카페/패스트푸드","제주특별자치도","468"
"202105","50","1","한식","제주특별자치도","326"
"202106","11","1","동남아","서울특별시","200"
"202106","11","1","분식","서울특별시","525"
"202106","11","1","양식","서울특별시","247"
"202106","11","1","일식","서울특별시","432"
"202106","11","1","중식","서울특별시","920"
"202106","11","1","카페/패스트푸드","서울특별시","2243"
"202106","11","1","편의점","서울특별시","775"
"202106","11","1","한식","서울특별시","3727"
"202106","26","1","동남아","부산광역시","132"
"202106","26","1","분식","부산광역시","153"
"202106","26","1","양식","부산광역시","116"
"202106","26","1","일식","부산광역시","383"
"202106","26","1","중식","부산광역시","115"
"202106","26","1","카페/패스트푸드","부산광역시","454"
"202106","26","1","편의점","부산광역시","70"
"202106","26","1","한식","부산광역시","646"
"202106","27","1","분식","대구광역시","45"
"202106","27","1","양식","대구광역시","5"
"202106","27","1","일식","대구광역시","58"
"202106","27","1","중식","대구광역시","46"
"202106","27","1","카페/패스트푸드","대구광역시","264"
"202106","27","1","편의점","대구광역시","309"
"202106","27","1","한식","대구광역시","860"
"202106","28","1","동남아","인천광역시","20"
"202106","28","1","분식","인천광역시","29"
"202106","28","1","양식","인천광역시","28"
"202106","28","1","일식","인천광역시","12"
"202106","28","1","중식","인천광역시","71"
"202106","28","1","카페/패스트푸드","인천광역시","151"
"202106","28","1","편의점","인천광역시","46"
"202106","28","1","한식","인천광역시","1767"
"202106","29","1","일식","광주광역시","126"
"202106","29","1","중식","광주광역시","135"
"202106","29","1","카페/패스트푸드","광주광역시","399"
"202106","29","1","편의점","광주광역시","37"
"202106","29","1","한식","광주광역시","1117"
"202106","30","1","분식","대전광역시","46"
"202106","30","1","양식","대전광역시","127"
"202106","30","1","일식","대전광역시","44"
"202106","30","1","중식","대전광역시","158"
"202106","30","1","카페/패스트푸드","대전광역시","327"
"202106","30","1","편의점","대전광역시","291"
"202106","30","1","한식","대전광역시","748"
"202106","31","1","분식","울산광역시","5"
"202106","31","1","카페/패스트푸드","울산광역시","12"
"202106","31","1","한식","울산광역시","11"
"202106","36","1","중식","세종특별자치시","37"
"202106","36","1","한식","세종특별자치시","46"
"202106","41","1","동남아","경기도","78"
"202106","41","1","분식","경기도","156"
"202106","41","1","양식","경기도","131"
"202106","41","1","일식","경기도","445"
"202106","41","1","중식","경기도","863"
"202106","41","1","카페/패스트푸드","경기도","781"
"202106","41","1","편의점","경기도","879"
"202106","41","1","한식","경기도","3318"
"202106","42","1","양식","강원도","18"
"202106","42","1","일식","강원도","66"
"202106","42","1","중식","강원도","196"
"202106","42","1","카페/패스트푸드","강원도","139"
"202106","42","1","한식","강원도","876"
"202106","43","1","중식","충청북도","164"
"202106","43","1","카페/패스트푸드","충청북도","33"
"202106","43","1","편의점","충청북도","8"
"202106","43","1","한식","충청북도","1057"
"202106","44","1","분식","충청남도","42"
"202106","44","1","양식","충청남도","4"
"202106","44","1","중식","충청남도","152"
"202106","44","1","카페/패스트푸드","충청남도","107"
"202106","44","1","편의점","충청남도","167"
"202106","44","1","한식","충청남도","2755"
"202106","46","1","중식","전라남도","25"
"202106","46","1","카페/패스트푸드","전라남도","31"
"202106","46","1","한식","전라남도","20"
"202106","48","1","분식","경상남도","22"
"202106","48","1","일식","경상남도","5"
"202106","48","1","중식","경상남도","27"
"202106","48","1","카페/패스트푸드","경상남도","18"
"202106","48","1","한식","경상남도","118"
"202106","50","1","카페/패스트푸드","제주특별자치도","239"
"202106","50","1","한식","제주특별자치도","406"
"202107","11","1","동남아","서울특별시","182"
"202107","11","1","분식","서울특별시","515"
"202107","11","1","양식","서울특별시","214"
"202107","11","1","일식","서울특별시","372"
"202107","11","1","중식","서울특별시","766"
"202107","11","1","카페/패스트푸드","서울특별시","2090"
"202107","11","1","편의점","서울특별시","819"
"202107","11","1","한식","서울특별시","3045"
"202107","26","1","동남아","부산광역시","97"
"202107","26","1","분식","부산광역시","150"
"202107","26","1","양식","부산광역시","129"
"202107","26","1","일식","부산광역시","368"
"202107","26","1","중식","부산광역시","143"
"202107","26","1","카페/패스트푸드","부산광역시","433"
"202107","26","1","편의점","부산광역시","67"
"202107","26","1","한식","부산광역시","764"
"202107","27","1","분식","대구광역시","65"
"202107","27","1","양식","대구광역시","20"
"202107","27","1","일식","대구광역시","30"
"202107","27","1","중식","대구광역시","38"
"202107","27","1","카페/패스트푸드","대구광역시","261"
"202107","27","1","편의점","대구광역시","385"
"202107","27","1","한식","대구광역시","814"
"202107","28","1","동남아","인천광역시","16"
"202107","28","1","분식","인천광역시","71"
"202107","28","1","양식","인천광역시","39"
"202107","28","1","일식","인천광역시","13"
"202107","28","1","중식","인천광역시","83"
"202107","28","1","카페/패스트푸드","인천광역시","180"
"202107","28","1","편의점","인천광역시","42"
"202107","28","1","한식","인천광역시","1753"
"202107","29","1","일식","광주광역시","99"
"202107","29","1","중식","광주광역시","180"
"202107","29","1","카페/패스트푸드","광주광역시","447"
"202107","29","1","편의점","광주광역시","29"
"202107","29","1","한식","광주광역시","1199"
"202107","30","1","분식","대전광역시","38"
"202107","30","1","양식","대전광역시","61"
"202107","30","1","일식","대전광역시","45"
"202107","30","1","중식","대전광역시","165"
"202107","30","1","카페/패스트푸드","대전광역시","333"
"202107","30","1","편의점","대전광역시","224"
"202107","30","1","한식","대전광역시","536"
"202107","31","1","분식","울산광역시","2"
"202107","31","1","카페/패스트푸드","울산광역시","13"
"202107","31","1","한식","울산광역시","14"
"202107","36","1","중식","세종특별자치시","71"
"202107","36","1","한식","세종특별자치시","37"
"202107","41","1","동남아","경기도","93"
"202107","41","1","분식","경기도","162"
"202107","41","1","양식","경기도","144"
"202107","41","1","일식","경기도","365"
"202107","41","1","중식","경기도","749"
"202107","41","1","카페/패스트푸드","경기도","729"
"202107","41","1","편의점","경기도","912"
"202107","41","1","한식","경기도","3053"
"202107","42","1","분식","강원도","8"
"202107","42","1","양식","강원도","16"
"202107","42","1","일식","강원도","83"
"202107","42","1","중식","강원도","206"
"202107","42","1","카페/패스트푸드","강원도","118"
"202107","42","1","한식","강원도","834"
"202107","43","1","중식","충청북도","114"
"202107","43","1","카페/패스트푸드","충청북도","44"
"202107","43","1","편의점","충청북도","2"
"202107","43","1","한식","충청북도","1120"
"202107","44","1","분식","충청남도","76"
"202107","44","1","양식","충청남도","7"
"202107","44","1","중식","충청남도","135"
"202107","44","1","카페/패스트푸드","충청남도","175"
"202107","44","1","편의점","충청남도","238"
"202107","44","1","한식","충청남도","2647"
"202107","45","1","분식","전라북도","1"
"202107","46","1","분식","전라남도","4"
"202107","46","1","중식","전라남도","39"
"202107","46","1","카페/패스트푸드","전라남도","29"
"202107","46","1","한식","전라남도","19"
"202107","47","1","분식","경상북도","1"
"202107","47","1","중식","경상북도","1"
"202107","47","1","카페/패스트푸드","경상북도","16"
"202107","47","1","한식","경상북도","15"
"202107","48","1","분식","경상남도","2"
"202107","48","1","일식","경상남도","2"
"202107","48","1","중식","경상남도","23"
"202107","48","1","카페/패스트푸드","경상남도","26"
"202107","48","1","한식","경상남도","122"
"202107","50","1","카페/패스트푸드","제주특별자치도","318"
"202107","50","1","한식","제주특별자치도","265"
"202108","11","1","동남아","서울특별시","184"
"202108","11","1","분식","서울특별시","418"
"202108","11","1","양식","서울특별시","192"
"202108","11","1","일식","서울특별시","335"
"202108","11","1","중식","서울특별시","747"
"202108","11","1","카페/패스트푸드","서울특별시","1841"
"202108","11","1","편의점","서울특별시","712"
"202108","11","1","한식","서울특별시","2857"
"202108","26","1","동남아","부산광역시","63"
"202108","26","1","분식","부산광역시","135"
"202108","26","1","양식","부산광역시","113"
"202108","26","1","일식","부산광역시","341"
"202108","26","1","중식","부산광역시","113"
"202108","26","1","카페/패스트푸드","부산광역시","459"
"202108","26","1","편의점","부산광역시","78"
"202108","26","1","한식","부산광역시","591"
"202108","27","1","분식","대구광역시","28"
"202108","27","1","양식","대구광역시","6"
"202108","27","1","일식","대구광역시","55"
"202108","27","1","중식","대구광역시","24"
"202108","27","1","카페/패스트푸드","대구광역시","234"
"202108","27","1","편의점","대구광역시","346"
"202108","27","1","한식","대구광역시","699"
"202108","28","1","동남아","인천광역시","27"
"202108","28","1","분식","인천광역시","50"
"202108","28","1","양식","인천광역시","28"
"202108","28","1","일식","인천광역시","20"
"202108","28","1","중식","인천광역시","115"
"202108","28","1","카페/패스트푸드","인천광역시","137"
"202108","28","1","편의점","인천광역시","45"
"202108","28","1","한식","인천광역시","1543"
"202108","29","1","양식","광주광역시","2"
"202108","29","1","일식","광주광역시","85"
"202108","29","1","중식","광주광역시","73"
"202108","29","1","카페/패스트푸드","광주광역시","445"
"202108","29","1","편의점","광주광역시","22"
"202108","29","1","한식","광주광역시","1199"
"202108","30","1","분식","대전광역시","39"
"202108","30","1","양식","대전광역시","45"
"202108","30","1","일식","대전광역시","59"
"202108","30","1","중식","대전광역시","156"
"202108","30","1","카페/패스트푸드","대전광역시","239"
"202108","30","1","편의점","대전광역시","303"
"202108","30","1","한식","대전광역시","556"
"202108","31","1","분식","울산광역시","1"
"202108","31","1","중식","울산광역시","6"
"202108","31","1","카페/패스트푸드","울산광역시","16"
"202108","31","1","한식","울산광역시","24"
"202108","36","1","중식","세종특별자치시","29"
"202108","36","1","한식","세종특별자치시","51"
"202108","41","1","동남아","경기도","68"
"202108","41","1","분식","경기도","124"
"202108","41","1","양식","경기도","112"
"202108","41","1","일식","경기도","289"
"202108","41","1","중식","경기도","605"
"202108","41","1","카페/패스트푸드","경기도","650"
"202108","41","1","편의점","경기도","653"
"202108","41","1","한식","경기도","2549"
"202108","42","1","분식","강원도","5"
"202108","42","1","양식","강원도","11"
"202108","42","1","일식","강원도","59"
"202108","42","1","중식","강원도","371"
"202108","42","1","카페/패스트푸드","강원도","110"
"202108","42","1","한식","강원도","884"
"202108","43","1","중식","충청북도","84"
"202108","43","1","카페/패스트푸드","충청북도","40"
